date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:23:47	87553/87553	---M-Z	200	added ('OK')	application/x-javascript	etag:%2215601-654b2de6-c87413e5c7dcf3f9;gz%22	https://davisdigitalconsulting.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://davisdigitalconsulting.com/)
09:23:47	13577/13577	---M-Z	200	added ('OK')	application/x-javascript	etag:%223509-64d252ce-5ee1a0efe22e954d;gz%22	https://davisdigitalconsulting.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://davisdigitalconsulting.com/)
09:23:48	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Wed,%2011%20Sep%202024%2014:23:47%20GMT	https://davisdigitalconsulting.com/xmlrpc.php	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/xmlrpc.php	(from https://davisdigitalconsulting.com/)
09:23:48	94208/94208	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202024%2014:23:48%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/07/elementor/thumbs/Davis-6-psef5ybhhhvk036c4jepm09vgr0unxicpcvx7dydmc.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/07/elementor/thumbs/Davis-6-psef5ybhhhvk036c4jepm09vgr0unxicpcvx7dydmc.png	(from https://davisdigitalconsulting.com/)
09:23:49	94208/94208	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2011%20Sep%202024%2014:23:48%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/07/elementor/thumbs/Davis-6-psef5ybjba27f3exqwpgs4jf0rcankbxj1rofho7o0.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/07/elementor/thumbs/Davis-6-psef5ybjba27f3exqwpgs4jf0rcankbxj1rofho7o0.png	(from https://davisdigitalconsulting.com/)
09:23:49	8836/8836	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:23:49%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/03/cropped-Davis-2-125x125.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/03/cropped-Davis-2-125x125.png	(from https://davisdigitalconsulting.com/)
09:23:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:23:49%20GMT	https://davisdigitalconsulting.com/get-started	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/get-started	(from https://davisdigitalconsulting.com/)
09:23:50	145679/145679	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:49%20GMT	https://davisdigitalconsulting.com/about/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/about/index.html	(from https://davisdigitalconsulting.com/)
09:23:50	143509/143509	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:50%20GMT	https://davisdigitalconsulting.com/services/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/services/index.html	(from https://davisdigitalconsulting.com/)
09:23:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2011%20Sep%202024%2014:23:49%20GMT	https://davisdigitalconsulting.com/web-design	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/web-design	(from https://davisdigitalconsulting.com/)
09:23:51	129183/129183	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:50%20GMT	https://davisdigitalconsulting.com/get-started/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/get-started/index.html	(from https://davisdigitalconsulting.com/)
09:23:51	157425/157425	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:50%20GMT	https://davisdigitalconsulting.com/blog/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/blog/index.html	(from https://davisdigitalconsulting.com/)
09:23:51	171910/171910	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:51%20GMT	https://davisdigitalconsulting.com/case-studies/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/case-studies/index.html	(from https://davisdigitalconsulting.com/)
09:23:51	133703/133703	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:51%20GMT	https://davisdigitalconsulting.com/web-design-services/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/web-design-services/index.html	(from https://davisdigitalconsulting.com/)
09:23:52	134005/134005	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:51%20GMT	https://davisdigitalconsulting.com/seo-services/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/seo-services/index.html	(from https://davisdigitalconsulting.com/)
09:23:52	1794/1794	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Sep%202024%2014:23:51%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2020/08/testimonial.jpg	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2020/08/testimonial.jpg	(from https://davisdigitalconsulting.com/)
09:23:52	135452/135452	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:52%20GMT	https://davisdigitalconsulting.com/social-media-management/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/social-media-management/index.html	(from https://davisdigitalconsulting.com/)
09:23:52	134579/134579	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:52%20GMT	https://davisdigitalconsulting.com/ads-management/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/ads-management/index.html	(from https://davisdigitalconsulting.com/)
09:23:52	34882/34882	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:23:52%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/03/Davis-2.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/03/Davis-2.png	(from https://davisdigitalconsulting.com/)
09:23:53	134303/134303	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:52%20GMT	https://davisdigitalconsulting.com/ecommerce/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/ecommerce/index.html	(from https://davisdigitalconsulting.com/)
09:23:53	134212/134212	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:53%20GMT	https://davisdigitalconsulting.com/voip-sms-rvm/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/voip-sms-rvm/index.html	(from https://davisdigitalconsulting.com/)
09:23:53	600/600	---M-Z	200	added ('OK')	text/css	etag:%22258-66e08628-6d894ccd6a9428c7;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-heading.min2401.css	(from https://davisdigitalconsulting.com/)
09:23:53	121609/121609	---MCZ	200	added ('OK')	text/html	date:Wed,%2011%20Sep%202024%2014:23:53%20GMT	https://davisdigitalconsulting.com/privacy-policy-2/	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/privacy-policy-2/index.html	(from https://davisdigitalconsulting.com/)
09:23:54	704/704	---M-Z	200	added ('OK')	text/css	etag:%222c0-66e08628-942deec958bc771a;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-text-editor.min2401.css	(from https://davisdigitalconsulting.com/)
09:23:54	254/254	---M--	200	added ('OK')	text/css	etag:%22fe-66e08628-ddefb89d127702e7;;;%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-image.min2401.css	(from https://davisdigitalconsulting.com/)
09:23:54	10094/10094	---M-Z	200	added ('OK')	text/css	etag:%22276e-66e08628-38fd3647753627b2;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-icon-box.min2401.css	(from https://davisdigitalconsulting.com/)
09:23:55	1680/1680	---M-Z	200	added ('OK')	text/css	etag:%22690-66e08628-6da4abe93cb56c28;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-testimonial.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-testimonial.min2401.css	(from https://davisdigitalconsulting.com/)
09:23:55	23322/23322	---M-Z	200	added ('OK')	application/x-javascript	etag:%225b1a-66c4d391-1e5992ee9b7c548e;gz%22	https://davisdigitalconsulting.com/wp-content/themes/astra/assets/js/minified/frontend.min.js?ver=4.8.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/themes/astra/assets/js/minified/frontend.min287d.js	(from https://davisdigitalconsulting.com/)
09:23:55	4307/4307	---M-Z	200	added ('OK')	application/x-javascript	etag:%2210d3-660c9b18-c9b80bee91151db2;gz%22	https://davisdigitalconsulting.com/wp-includes/js/dist/hooks.min.js?ver=2810c76e705dd1a53b18	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/dist/hooks.min2757.js	(from https://davisdigitalconsulting.com/)
09:23:55	9141/9141	---M-Z	200	added ('OK')	application/x-javascript	etag:%2223b5-660c9b18-4861c52422c2c8bb;gz%22	https://davisdigitalconsulting.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/dist/i18n.minc33c.js	(from https://davisdigitalconsulting.com/)
09:23:56	11513/11513	---M-Z	200	added ('OK')	application/x-javascript	etag:%222cf9-66a28be1-ce5149a78a92842;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.8	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/contact-form-7/includes/swv/js/indexe2db.js	(from https://davisdigitalconsulting.com/)
09:23:56	13423/13423	---M-Z	200	added ('OK')	application/x-javascript	etag:%22346f-66a28be1-e5b9633da94c0d77;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.8	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/contact-form-7/includes/js/indexe2db.js	(from https://davisdigitalconsulting.com/)
09:23:56	457/457	---M-Z	200	added ('OK')	application/x-javascript	etag:%221c9-660c9b18-9ec40876e35fd420;gz%22	https://davisdigitalconsulting.com/wp-includes/js/dist/dom-ready.min.js?ver=f77871ff7694fffea381	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/dist/dom-ready.min5346.js	(from https://davisdigitalconsulting.com/)
09:23:57	6581/6581	---M-Z	200	added ('OK')	application/x-javascript	etag:%2219b5-66d7460b-6d2a0d5c4c00b90c;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/main.js?ver=06758d4d807d9d22c6ea	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/astra-sites/inc/lib/onboarding/assets/dist/template-preview/maina11c.js	(from https://davisdigitalconsulting.com/)
09:23:57	870/870	---MC-	200	added ('OK')	text/javascript	date:Wed,%2011%20Sep%202024%2014:23:57%20GMT	https://www.google.com/recaptcha/api.js?render=6Le5ZEsjAAAAAFZCad4niDBAOXS6Y15jPirQ56g7&ver=3.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/www.google.com/recaptcha/api55e4.js	(from https://davisdigitalconsulting.com/)
09:23:57	38590/38590	---M-Z	200	added ('OK')	application/x-javascript	etag:%2296be-660c9b18-c52b55105f605b95;gz%22	https://davisdigitalconsulting.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://davisdigitalconsulting.com/)
09:23:58	934/934	---M-Z	200	added ('OK')	application/x-javascript	etag:%223a6-66a28be1-6fa0d6695dc5382a;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.9.8	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/contact-form-7/modules/recaptcha/indexe2db.js	(from https://davisdigitalconsulting.com/)
09:23:58	10466/10466	---M-Z	200	added ('OK')	application/x-javascript	etag:%2228e2-66df335e-5828e929859452df;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.0.4	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.mindc24.js	(from https://davisdigitalconsulting.com/)
09:23:58	4997/4997	---M-Z	200	added ('OK')	application/x-javascript	etag:%221385-66e08628-83a094da1e6851c1;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min2401.js	(from https://davisdigitalconsulting.com/)
09:23:58	80657/80657	---M-Z	200	added ('OK')	application/x-javascript	etag:%2213b11-66e08628-fbda0c933b013dc6;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/frontend-modules.min2401.js	(from https://davisdigitalconsulting.com/)
09:23:59	21464/21464	---M-Z	200	added ('OK')	application/x-javascript	etag:%2253d8-66965a36-61899de41acb0fb6;gz%22	https://davisdigitalconsulting.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://davisdigitalconsulting.com/)
09:24:00	41172/41172	---M-Z	200	added ('OK')	application/x-javascript	etag:%22a0d4-66e08628-623458b2666b30d4;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/js/frontend.min2401.js	(from https://davisdigitalconsulting.com/)
09:24:00	31647/31647	---M-Z	200	added ('OK')	text/css	etag:%227b9f-661baa6a-81d3f81c9655d831;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-19.css?ver=1713110731	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-191651.css	(from https://davisdigitalconsulting.com/about/)
09:24:00	4296/4296	---M-Z	200	added ('OK')	text/css	etag:%2210c8-66e08628-265f5846ba16b17;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-divider.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-divider.min2401.css	(from https://davisdigitalconsulting.com/about/)
09:24:00	9929/9929	---M-Z	200	added ('OK')	text/css	etag:%2226c9-66e08628-bfcb21618efb47c7;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min2401.css	(from https://davisdigitalconsulting.com/about/)
09:24:00	1364/1364	---M-Z	200	added ('OK')	text/css	etag:%22554-66e08628-7c0dfbcc23c545df;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-spacer.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-spacer.min2401.css	(from https://davisdigitalconsulting.com/about/)
09:24:01	1729/1729	---M-Z	200	added ('OK')	text/css	etag:%226c1-66e08628-f05b066c5da0c35;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-accordion.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-accordion.min2401.css	(from https://davisdigitalconsulting.com/about/)
09:24:01	793/793	---M-Z	200	added ('OK')	text/css	etag:%22319-66e08628-8188ff49737de616;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-counter.min.css?ver=3.24.0	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/css/widget-counter.min2401.css	(from https://davisdigitalconsulting.com/about/)
09:24:01	1801/1801	---M-Z	200	added ('OK')	application/x-javascript	etag:%22709-66e08628-37f2231f2bf1b506;gz%22	https://davisdigitalconsulting.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://davisdigitalconsulting.com/about/)
09:24:02	40000/40000	---M-Z	200	added ('OK')	text/css	etag:%229c40-661e64ce-f608a26582670a2c;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-21.css?ver=1713289519	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-211549.css	(from https://davisdigitalconsulting.com/services/)
09:24:02	333329/333329	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:02%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/07/Post-Thumbnails-1.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/07/Post-Thumbnails-1.png	(from https://davisdigitalconsulting.com/blog/)
09:24:02	161541/161541	---M-Z	200	added ('OK')	text/css	etag:%2227705-66e1a7f6-f26cf5f80c8da5b;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-1974.css?ver=1707253328	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/essential-addons-elementor/eael-19749fb9.css	(from https://davisdigitalconsulting.com/blog/)
09:24:03	25640/25640	---M-Z	200	added ('OK')	text/css	etag:%226428-661baa74-b00829ab5e1ce76e;gz%22	https://davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-1974.css?ver=1713110740	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/elementor/css/post-1974d3da.css	(from https://davisdigitalconsulting.com/blog/)
09:24:03	18727/18727	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:03%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/07/Davis-6.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/07/Davis-6.png	(from https://davisdigitalconsulting.com/blog/)
09:24:03	46285/46285	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:03%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2022/08/3-1.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2022/08/3-1.png	(from https://davisdigitalconsulting.com/blog/)
09:24:03	41681/41681	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:03%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-500-%c3%97-500-px-1200-%c3%97-628-px-1.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-500-%c3%97-500-px-1200-%c3%97-628-px-1.png	(from https://davisdigitalconsulting.com/blog/)
09:24:04	180618/180618	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:04%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2023/07/Case-Studies-WP-Thumbnail.png	(from https://davisdigitalconsulting.com/blog/)
09:24:04	25154/25154	---M--	200	added ('OK')	image/png	date:Wed,%2011%20Sep%202024%2014:24:04%20GMT	https://davisdigitalconsulting.com/wp-content/uploads/2024/02/Featured-Image-The-Most-Simple-WordPress-Backup-For-Free.png	C:/Users/Darrell/Downloads/Testing%20DDC%202/davisdigitalconsulting.com/wp-content/uploads/2024/02/Featured-Image-The-Most-Simple-WordPress-Backup-For-Free.png	(from https://davisdigitalconsulting.com/blog/)
